timestamp;objectName;mode;shapeType;x_len;y_len;diagonal;area;percent;units
2025-11-29T16:49:36.525Z;obj2;auto;rectangular;14.4;19.08;23.904;274.752;2.76;mm
2025-11-29T16:49:36.536Z;obj2;auto;rectangular;14.4;19.08;23.904;274.752;2.76;mm
2025-11-29T16:49:36.547Z;obj2;auto;rectangular;14.4;19.08;23.904;274.752;2.76;mm
2025-11-29T16:49:36.558Z;obj2;auto;rectangular;14.76;19.08;24.123;281.621;2.829;mm
2025-11-29T16:49:36.568Z;obj2;auto;rectangular;14.76;19.08;24.123;281.621;2.829;mm
2025-11-29T16:49:36.578Z;obj2;auto;rectangular;14.76;19.08;24.123;281.621;2.829;mm
2025-11-29T16:49:36.590Z;obj2;auto;rectangular;14.76;19.08;24.123;281.621;2.829;mm
2025-11-29T16:49:36.602Z;obj2;auto;rectangular;14.4;19.08;23.904;274.752;2.76;mm
2025-11-29T16:49:36.613Z;obj2;auto;rectangular;14.4;19.08;23.904;274.752;2.76;mm
2025-11-29T16:49:36.625Z;obj2;auto;rectangular;14.58;18.9;23.87;275.562;2.769;mm
2025-11-29T16:49:36.637Z;obj2;auto;rectangular;14.58;18.9;23.87;275.562;2.769;mm
2025-11-29T16:49:36.652Z;obj2;auto;rectangular;14.58;18.9;23.87;275.562;2.769;mm
2025-11-29T16:49:36.669Z;obj2;auto;rectangular;14.4;19.44;24.192;279.936;2.813;mm
2025-11-29T16:49:36.682Z;obj2;auto;rectangular;14.4;19.44;24.192;279.936;2.813;mm
2025-11-29T16:49:36.694Z;obj2;auto;rectangular;14.04;20.16;24.567;283.046;2.844;mm
2025-11-29T16:49:36.706Z;obj2;auto;rectangular;14.04;20.16;24.567;283.046;2.844;mm
2025-11-29T16:49:36.719Z;obj2;auto;rectangular;14.04;20.16;24.567;283.046;2.844;mm
2025-11-29T16:49:36.732Z;obj2;auto;rectangular;14.04;19.08;23.689;267.883;2.691;mm
2025-11-29T16:49:36.746Z;obj2;auto;rectangular;14.04;19.08;23.689;267.883;2.691;mm
2025-11-29T16:49:36.759Z;obj2;auto;rectangular;14.04;19.08;23.689;267.883;2.691;mm
2025-11-29T16:49:36.772Z;obj2;auto;rectangular;14.04;19.08;23.689;267.883;2.691;mm
2025-11-29T16:49:36.791Z;obj2;auto;rectangular;14.04;19.08;23.689;267.883;2.691;mm
2025-11-29T16:49:36.805Z;obj2;auto;rectangular;14.04;19.26;23.834;270.41;2.717;mm
2025-11-29T16:49:36.818Z;obj2;auto;rectangular;14.04;19.26;23.834;270.41;2.717;mm
2025-11-29T16:49:36.833Z;obj2;auto;rectangular;14.76;19.26;24.265;284.278;2.856;mm
2025-11-29T16:49:36.852Z;obj2;auto;rectangular;14.76;19.26;24.265;284.278;2.856;mm
2025-11-29T16:49:36.867Z;obj2;auto;rectangular;14.94;19.08;24.233;285.055;2.864;mm
2025-11-29T16:49:36.882Z;obj2;auto;rectangular;14.94;19.08;24.233;285.055;2.864;mm
2025-11-29T16:49:36.896Z;obj2;auto;rectangular;14.58;19.08;24.013;278.186;2.795;mm
2025-11-29T16:49:36.911Z;obj2;auto;rectangular;14.58;19.08;24.013;278.186;2.795;mm
2025-11-29T16:49:36.926Z;obj2;auto;rectangular;14.58;19.08;24.013;278.186;2.795;mm
2025-11-29T16:49:36.940Z;obj2;auto;rectangular;13.68;19.08;23.477;261.014;2.622;mm
2025-11-29T16:49:36.955Z;obj2;auto;rectangular;13.68;19.08;23.477;261.014;2.622;mm
2025-11-29T16:49:36.971Z;obj2;auto;rectangular;14.4;18.54;23.475;266.976;2.682;mm
2025-11-29T16:49:36.986Z;obj2;auto;rectangular;14.4;18.54;23.475;266.976;2.682;mm
2025-11-29T16:49:37.002Z;obj2;auto;rectangular;15.66;19.62;25.103;307.249;3.087;mm
2025-11-29T16:49:37.018Z;obj2;auto;rectangular;15.66;19.62;25.103;307.249;3.087;mm
2025-11-29T16:49:37.033Z;obj2;auto;rectangular;14.76;19.8;24.696;292.248;2.936;mm
2025-11-29T16:49:37.049Z;obj2;auto;rectangular;14.76;19.8;24.696;292.248;2.936;mm
2025-11-29T16:49:37.071Z;obj2;auto;rectangular;14.76;19.8;24.696;292.248;2.936;mm
2025-11-29T16:49:37.087Z;obj2;auto;rectangular;14.76;19.8;24.696;292.248;2.936;mm
2025-11-29T16:49:37.104Z;obj2;auto;rectangular;16.38;19.44;25.421;318.427;3.199;mm
2025-11-29T16:49:37.121Z;obj2;auto;rectangular;16.38;19.44;25.421;318.427;3.199;mm
2025-11-29T16:49:37.139Z;obj2;auto;rectangular;14.4;20.16;24.775;290.304;2.917;mm
2025-11-29T16:49:37.156Z;obj2;auto;rectangular;14.4;20.16;24.775;290.304;2.917;mm
2025-11-29T16:49:37.175Z;obj2;auto;rectangular;14.4;20.16;24.775;290.304;2.917;mm
2025-11-29T16:49:37.193Z;obj2;auto;rectangular;14.4;20.16;24.775;290.304;2.917;mm
2025-11-29T16:49:37.213Z;obj2;auto;rectangular;14.94;19.62;24.661;293.123;2.945;mm
2025-11-29T16:49:37.230Z;obj2;auto;rectangular;14.94;19.62;24.661;293.123;2.945;mm
2025-11-29T16:49:37.248Z;obj2;auto;rectangular;14.94;19.62;24.661;293.123;2.945;mm
2025-11-29T16:49:37.266Z;obj2;auto;rectangular;16.02;19.8;25.469;317.196;3.187;mm
2025-11-29T16:49:37.283Z;obj2;auto;rectangular;16.02;19.8;25.469;317.196;3.187;mm
2025-11-29T16:49:37.303Z;obj2;auto;rectangular;15.3;19.98;25.165;305.694;3.071;mm
2025-11-29T16:49:37.329Z;obj2;auto;rectangular;15.3;19.98;25.165;305.694;3.071;mm
2025-11-29T16:49:37.347Z;obj2;auto;rectangular;15.48;19.8;25.133;306.504;3.079;mm
2025-11-29T16:49:37.365Z;obj2;auto;rectangular;14.94;19.8;24.804;295.812;2.972;mm
2025-11-29T16:49:37.385Z;obj2;auto;rectangular;14.94;19.8;24.804;295.812;2.972;mm
2025-11-29T16:49:37.404Z;obj2;auto;rectangular;14.94;19.8;24.804;295.812;2.972;mm
2025-11-29T16:49:37.424Z;obj2;auto;rectangular;14.94;19.8;24.804;295.812;2.972;mm
2025-11-29T16:49:37.443Z;obj2;auto;rectangular;16.2;19.44;25.305;314.928;3.164;mm
2025-11-29T16:49:37.464Z;obj2;auto;rectangular;15.12;19.98;25.056;302.098;3.035;mm
2025-11-29T16:49:37.482Z;obj2;auto;rectangular;15.12;19.98;25.056;302.098;3.035;mm
2025-11-29T16:49:37.501Z;obj2;auto;rectangular;15.3;19.26;24.598;294.678;2.961;mm
2025-11-29T16:49:37.519Z;obj2;auto;rectangular;15.3;19.26;24.598;294.678;2.961;mm
2025-11-29T16:49:37.537Z;obj2;auto;circular;16.74;18.9;25.248;316.386;3.179;mm
2025-11-29T16:49:37.556Z;obj2;auto;circular;16.74;18.9;25.248;316.386;3.179;mm
2025-11-29T16:49:37.575Z;obj2;auto;rectangular;15.66;19.26;24.823;301.612;3.03;mm
2025-11-29T16:49:37.601Z;obj2;auto;rectangular;15.66;19.26;24.823;301.612;3.03;mm
2025-11-29T16:49:37.621Z;obj2;auto;rectangular;16.56;19.98;25.951;330.869;3.324;mm
2025-11-29T16:49:37.641Z;obj2;auto;circular;17.1;19.08;25.621;326.268;3.278;mm
2025-11-29T16:49:37.667Z;obj2;auto;circular;17.1;19.26;25.756;329.346;3.309;mm
2025-11-29T16:49:37.686Z;obj2;auto;circular;17.1;19.26;25.756;329.346;3.309;mm
2025-11-29T16:49:37.709Z;obj2;auto;rectangular;15.48;19.62;24.991;303.718;3.051;mm
2025-11-29T16:49:37.731Z;obj2;auto;rectangular;15.48;19.62;24.991;303.718;3.051;mm
2025-11-29T16:49:37.756Z;obj2;auto;rectangular;15.48;19.62;24.991;303.718;3.051;mm
2025-11-29T16:49:37.777Z;obj2;auto;rectangular;16.38;19.8;25.697;324.324;3.258;mm
2025-11-29T16:49:37.799Z;obj2;auto;rectangular;16.38;19.8;25.697;324.324;3.258;mm
2025-11-29T16:49:37.820Z;obj2;auto;rectangular;16.56;19.62;25.674;324.907;3.264;mm
2025-11-29T16:49:37.841Z;obj2;auto;rectangular;16.38;19.62;25.559;321.376;3.229;mm
2025-11-29T16:49:37.862Z;obj2;auto;rectangular;16.38;19.62;25.559;321.376;3.229;mm
2025-11-29T16:49:37.884Z;obj2;auto;rectangular;16.2;19.62;25.444;317.844;3.193;mm
2025-11-29T16:49:37.916Z;obj2;auto;circular;17.28;19.8;26.28;342.144;3.438;mm
2025-11-29T16:49:37.939Z;obj2;auto;circular;17.82;19.26;26.239;343.213;3.448;mm
2025-11-29T16:49:37.962Z;obj2;auto;circular;17.82;19.26;26.239;343.213;3.448;mm
2025-11-29T16:49:37.985Z;obj2;auto;rectangular;16.92;20.88;26.875;353.29;3.549;mm
2025-11-29T16:49:38.007Z;obj2;auto;rectangular;16.92;21.06;27.015;356.335;3.58;mm
2025-11-29T16:49:38.029Z;obj2;auto;rectangular;16.92;21.06;27.015;356.335;3.58;mm
2025-11-29T16:49:38.054Z;obj2;auto;circular;18.54;20.34;27.522;377.104;3.789;mm
2025-11-29T16:49:38.075Z;obj2;auto;circular;18.54;20.34;27.522;377.104;3.789;mm
2025-11-29T16:49:38.096Z;obj2;auto;circular;18.54;20.34;27.522;377.104;3.789;mm
2025-11-29T16:49:38.118Z;obj2;auto;circular;19.08;21.24;28.551;405.259;4.072;mm
2025-11-29T16:49:38.140Z;obj2;auto;circular;18;20.7;27.432;372.6;3.743;mm
2025-11-29T16:49:38.162Z;obj2;auto;circular;18;20.7;27.432;372.6;3.743;mm
2025-11-29T16:49:38.184Z;obj2;auto;circular;18.18;20.7;27.55;376.326;3.781;mm
2025-11-29T16:49:38.207Z;obj2;auto;circular;17.1;19.98;26.298;341.658;3.433;mm
2025-11-29T16:49:38.237Z;obj2;auto;circular;17.1;19.98;26.298;341.658;3.433;mm
2025-11-29T16:49:38.260Z;obj2;auto;rectangular;14.76;19.08;24.123;281.621;2.829;mm
2025-11-29T16:49:38.284Z;obj2;auto;rectangular;14.76;18.36;23.557;270.994;2.723;mm
2025-11-29T16:49:38.309Z;obj2;auto;rectangular;14.94;18;23.392;268.92;2.702;mm
2025-11-29T16:49:38.332Z;obj2;auto;rectangular;14.94;18;23.392;268.92;2.702;mm
2025-11-29T16:49:38.357Z;obj2;auto;rectangular;14.04;17.28;22.265;242.611;2.438;mm
2025-11-29T16:49:38.385Z;obj2;auto;rectangular;13.14;17.46;21.852;229.424;2.305;mm
2025-11-29T16:49:38.409Z;obj2;auto;rectangular;12.78;15.66;20.213;200.135;2.011;mm
2025-11-29T16:49:38.436Z;obj2;auto;rectangular;12.78;15.12;19.798;193.234;1.941;mm
2025-11-29T16:49:38.461Z;obj2;auto;rectangular;12.78;15.12;19.798;193.234;1.941;mm
2025-11-29T16:49:38.487Z;obj2;auto;rectangular;12.06;15.48;19.623;186.689;1.876;mm
2025-11-29T16:49:38.512Z;obj2;auto;rectangular;10.62;14.76;18.184;156.751;1.575;mm
2025-11-29T16:49:38.538Z;obj2;auto;rectangular;10.62;14.76;18.184;156.751;1.575;mm
2025-11-29T16:49:38.573Z;obj2;auto;rectangular;10.62;14.76;18.184;156.751;1.575;mm
2025-11-29T16:49:38.599Z;obj2;auto;rectangular;12.06;14.94;19.2;180.176;1.81;mm
2025-11-29T16:49:38.626Z;obj2;auto;rectangular;11.7;15.12;19.118;176.904;1.777;mm
2025-11-29T16:49:38.654Z;obj2;auto;rectangular;11.7;14.94;18.976;174.798;1.756;mm
2025-11-29T16:49:39.480Z;obj2;auto;rectangular;5.94;4.14;7.24;24.592;0.247;mm
2025-11-29T16:49:39.507Z;obj2;auto;circular;16.2;15.12;22.16;244.944;2.461;mm
2025-11-29T16:49:39.549Z;obj2;auto;circular;15.84;15.3;22.023;242.352;2.435;mm
2025-11-29T16:49:39.603Z;obj2;auto;circular;15.48;15.12;21.639;234.058;2.352;mm
2025-11-29T16:49:39.678Z;obj2;auto;circular;15.84;14.76;21.651;233.798;2.349;mm
2025-11-29T16:49:39.782Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:39.890Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:39.994Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:40.097Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:40.206Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:40.301Z;obj2;auto;circular;15.3;14.58;21.134;223.074;2.241;mm
2025-11-29T16:49:40.424Z;obj2;auto;rectangular;3.96;6.3;7.441;24.948;0.251;mm
2025-11-29T16:49:40.548Z;obj2;auto;rectangular;5.58;6.66;8.689;37.163;0.373;mm
2025-11-29T16:49:40.686Z;obj2;auto;rectangular;3.24;6.84;7.569;22.162;0.223;mm
2025-11-29T16:49:40.803Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:40.913Z;obj2;auto;rectangular;5.04;10.62;11.755;53.525;0.538;mm
2025-11-29T16:49:41.033Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:41.164Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:41.295Z;obj2;auto;rectangular;4.68;8.46;9.668;39.593;0.398;mm
2025-11-29T16:49:41.453Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:41.600Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:41.753Z;obj2;auto;rectangular;3.96;10.08;10.83;39.917;0.401;mm
2025-11-29T16:49:41.906Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:42.070Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:42.252Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:42.399Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:42.533Z;obj2;auto;circular;8.1;9.36;12.378;75.816;0.762;mm
2025-11-29T16:49:42.683Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:42.836Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:42.980Z;obj2;auto;circular;15.48;14.58;21.265;225.698;2.268;mm
2025-11-29T16:49:43.138Z;obj2;auto;circular;15.3;14.58;21.134;223.074;2.241;mm
2025-11-29T16:49:43.305Z;obj2;auto;rectangular;4.5;10.8;11.7;48.6;0.488;mm
2025-11-29T16:49:43.505Z;obj2;auto;rectangular;4.14;11.34;12.072;46.948;0.472;mm
2025-11-29T16:49:43.709Z;obj2;auto;rectangular;4.86;11.16;12.172;54.238;0.545;mm
2025-11-29T16:49:43.899Z;obj2;auto;circular;15.3;14.58;21.134;223.074;2.241;mm
2025-11-29T16:49:44.074Z;obj2;auto;circular;15.3;14.58;21.134;223.074;2.241;mm
2025-11-29T16:49:44.234Z;obj2;auto;circular;15.3;14.4;21.011;220.32;2.214;mm
2025-11-29T16:49:44.416Z;obj2;auto;circular;15.48;14.4;21.142;222.912;2.24;mm
2025-11-29T16:49:44.598Z;obj2;auto;rectangular;3.42;7.92;8.627;27.086;0.272;mm
